,spore-print-color_Certain Poisonous,cap-color_e,cap-surface_s,cap-surface_y,ring-number_Certain Poisonous,cap-color_Other,veil-color_Certain Poisonous,cap-shape_Certain Poisonous,cap-surface_Certain Poisonous,cap-shape_f,stalk-root_b,stalk-surface-above-ring_Other,cap-shape_x,cap-color_n,cap-color_g,gill-color_Other,gill-color_p,cap-color_Certain Edible,cap-shape_Certain Edible,ring-type_Certain Edible,stalk-surface-below-ring_y,label
7760,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7761,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1
7762,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
7763,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7764,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7765,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1
7766,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7767,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7768,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7769,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
7770,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7771,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7772,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7773,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7774,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
7775,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7776,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
7777,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
7778,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7779,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,1
7780,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7781,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7782,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
7783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7784,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7785,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7786,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
7787,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
7788,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
7789,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7790,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7791,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
7792,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7793,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7794,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7795,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
7796,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7797,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
7798,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7799,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7800,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7801,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
7802,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
7803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7804,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7805,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0
7806,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
7807,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7808,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7810,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
7811,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1
7812,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7813,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
7814,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
7815,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7816,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7817,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
7818,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7819,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7820,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
7821,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7822,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7823,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
7824,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7825,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
7826,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7827,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7828,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
7829,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
7830,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7831,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
7832,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7833,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7834,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
7835,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7836,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
7837,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7839,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7840,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
7841,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7842,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
7843,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
7844,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
7845,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1
7846,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7847,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
7848,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7849,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7850,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7851,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7852,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7853,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7854,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
7855,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7856,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7857,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7858,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
7859,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
7860,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
7861,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7862,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7863,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7864,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
7865,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7866,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
7867,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
7868,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7869,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7870,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7871,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
7872,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
7873,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7874,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7875,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7876,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7877,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
7878,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7879,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7880,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7881,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7882,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
7883,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
7884,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7885,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7886,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
7887,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,1
7888,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7889,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7890,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7891,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7892,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7893,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
7894,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1
7895,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
7896,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
7897,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
7898,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,1
7899,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7900,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
7901,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7902,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7903,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
7904,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1
7905,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
7906,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
7907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7908,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7909,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1
7910,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0
7911,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1
7912,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1
7913,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7914,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7915,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
7916,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
7917,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7918,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
7919,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1
7920,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7921,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7922,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7923,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7924,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7925,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7926,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7927,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7928,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7929,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
7930,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7931,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,1
7932,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7933,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
7934,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7935,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7936,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7937,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7938,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7939,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
7940,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,1
7941,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
7942,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
7943,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7944,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
7945,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7946,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
7947,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7948,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7949,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7950,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7951,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7952,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1
7953,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
7954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7956,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
7957,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7959,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7960,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7961,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7962,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7963,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7964,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
7965,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1
7966,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
7967,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
7968,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7969,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7970,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
7971,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1
7972,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7973,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
7974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7977,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7978,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7979,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
7980,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7981,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
7982,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7983,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
7984,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,1
7985,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
7986,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,1
7987,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
7988,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7989,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
7990,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7991,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7992,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7994,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1
7995,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7996,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
7997,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7998,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7999,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8000,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8001,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,1
8002,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
8003,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
8004,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
8005,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
8006,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8007,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8008,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8009,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8010,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1
8011,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
8012,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8013,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8014,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
8015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
8016,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
8018,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
8019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
8020,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8021,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
8022,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
8023,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8024,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8025,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1
8026,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
8027,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8028,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8029,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8030,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
8031,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8032,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
8033,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8034,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
8036,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8037,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8038,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,1
8039,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8040,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8041,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8042,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1
8043,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
8044,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
8045,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
8047,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8048,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8049,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8050,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8051,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
8052,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
